DATE,"(2, 4]","(4, 5]","(5, 6]","(6, 7]","(7, 8]","(8, 9]","(9, 10]","(10, 11]","(11, 12]","(12, 13]","(13, 14]","(14, 15]","(15, 16]","(16, 17]","(17, 18]","(18, 19]","(19, 20]","(20, 21]","(21, 22]","(22, 23]","(23, 24]","(24, 25]","(25, 26]","(26, 27]","(27, 29]"
2011-02-01,0.9939927275038646,0.8826178965495104,5.734529505736,10.960177411213754,8.802461443816597,6.334229960172028,8.509970578162884,5.150912984463554,6.908560998093268,6.2902515349255,4.753000842089077,4.036359560968644,4.032068765531958,3.6906269955120115,3.3916856185726623,2.853903636262496,3.2473529928595113,2.034837966953003,1.7219287266575158,3.0273610870325003,1.5104810655879257,1.2674077841149156,1.303578252091045,1.2104950985542204,1.3512065665755313
2011-03-01,0.8185916368849206,0.8856314282887331,5.937265665701062,12.267250518693707,9.043798307796164,6.280350020521622,8.225612435015185,4.762648633215603,7.442177207836511,5.424866584040087,4.8884753754025745,3.6823492212732907,3.9211391942526914,4.193801825776708,2.5008920217168993,2.6715749770041755,3.0608635852258197,2.0152824840721455,1.6973110752975837,3.01667341538758,1.5273503671304705,1.38448783791665,1.3771327207396529,1.5217845013795737,1.452688959430594
2011-04-01,0.8270461387206591,0.7961851297045653,5.318800807505968,11.709570356603285,9.584856394848588,6.1631119913903465,8.225916923816085,5.091376968031807,7.462153297066935,5.72622088946966,3.990682165467675,4.62133344234558,4.368170618805192,3.899373396850611,2.3945115911236003,2.7947774791072706,3.9752930875195416,2.0714231260286375,1.463907763804928,3.00172455369425,1.486086468977189,1.2479088522609905,1.2623984105864507,1.2378189210338681,1.2793512252363262
2011-05-01,0.8427430304018043,0.8514069252712347,5.503919970226291,11.282724692376869,9.512114880420407,6.223753990760039,7.900153022745801,5.538677712343178,6.755820200543677,5.8375376328632065,4.990785958825453,4.467777306181423,3.8288241380762997,3.9742279260480013,3.0305361513210434,2.4094239761806038,3.3113848003826045,1.9395981082219897,1.7179918930664746,3.4895171325401346,1.49408039534816,1.2831452388310214,1.4334313096954208,1.181648212785822,1.1987753945430648
2011-06-01,1.060529006171627,0.6983339207995699,5.937237770903113,11.657804285468437,9.42009036752536,6.499903093435188,9.379786777428391,5.171184028770053,6.8207424207146765,5.7997631856214875,4.262193490954435,4.043837427269351,3.7603084720575435,3.4991443897402177,2.692138361297671,2.7137925163407806,3.4699697703893193,2.025838903921404,1.515453614764528,2.9968493558913116,1.3739770274967582,1.136298854166142,1.5062447073556446,1.0785485207078678,1.4800297308091273
2011-07-01,0.9154933657782272,0.959385682776427,6.500840617737527,11.392100374584151,10.090185801798288,6.377036421110534,8.58555354071271,5.462158595623188,7.278135758224764,5.466100171904947,4.055294548389247,3.673971193509992,4.1124123988091466,3.9884533753530005,2.3607639382371537,2.3749323437082936,3.6884226142514556,1.6613845407878833,1.2105339894734886,3.2671259669541852,1.4114313854172784,1.3657014021864722,1.2328344310025392,1.2933717479352427,1.2763757937338722
2011-08-01,0.7974033432805543,0.8566709263671033,6.013338068139708,11.46539491893561,10.161328488442317,6.402723075810066,9.188687718399416,4.930430350957786,7.545832993536043,5.904147304755674,4.1897411166153145,3.8615161356140737,3.788244701370573,3.3794868156979803,2.6979137244579254,2.3777686294601463,3.0333267662421948,1.9093490698238758,1.8263912833652083,3.2512830782861455,1.7209140161202088,1.0642900035752767,1.0457588910782123,1.138900634104264,1.4491579455642976
2011-09-01,0.7814661031808787,0.9215389340447514,5.666440830079276,10.983045689549654,8.564087289852614,6.201785065217809,8.976495111787072,5.2121813552137315,6.515187744187808,5.882876544318252,4.343470450757356,4.2891866643404635,3.9723970838363076,4.131198021328726,2.8090392591390136,2.5697399020114124,3.470314440150929,2.038777809686559,1.6200525572952,3.6862220415168125,1.715154772873735,1.5142445707258798,1.1421774921519898,1.3977670753299223,1.5951531914238397
2011-10-01,0.7934254087057698,0.963882032786733,5.364982131273944,12.256156065177874,9.664510739489081,5.818141760901413,8.715377173786424,5.078404345051274,7.032809209552546,5.413358637814449,4.584646044177171,4.150897558454874,3.839350209717283,3.7235029366496284,2.496079122519027,2.7032208048633564,3.7547996667558974,2.0349447131667344,1.4037417481628833,3.244580220818118,1.556279768791422,1.1557694904938385,1.4808816494563897,1.3102234861338204,1.460035075300047
2011-11-01,0.7924343213400434,0.9176969292390457,5.758633447992404,11.498523811044556,9.675723582773292,6.216808296329539,8.42897175689628,5.414843615426599,6.966059500172769,5.441489270652484,4.746820378787288,4.186673895484395,3.8621164480883348,3.7227542281086086,3.0472877680201433,2.7570641139354373,3.0191694786393795,1.8521644593997215,1.3461809960485804,3.1996294225379756,1.581563279697956,1.3156665876932017,1.553003772759911,1.3940383135235161,1.3046823254085607
